Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
227,586.8421,529.5652,664.0350,1135.5090,1032.3592
228,586.8421,529.5652,660.5263,1140.6234,1030.1058
229,585.0877,527.8261,658.7719,1145.7409,1027.0874
230,585.0877,529.5652,665.7894,1150.8682,1032.4934
231,586.8421,526.0869,658.7719,1155.9967,1027.1960
232,588.5964,524.3478,664.0350,1161.1359,1030.6934
233,583.3333,529.5652,664.9122,1166.2481,1030.9343
234,583.3333,529.5652,666.6666,1171.3685,1032.0666
235,585.0877,528.6956,662.2807,1176.4822,1029.7875
236,585.0877,525.2174,665.7894,1181.5982,1030.2701
237,583.3333,528.6956,667.5438,1186.7148,1032.1878
238,585.0877,522.6087,662.2807,1191.8448,1026.6757
239,584.2105,524.3478,659.6491,1196.9738,1025.3680
240,586.8421,528.6956,665.7894,1202.1029,1033.0433
241,585.0877,526.0869,664.0350,1207.2293,1029.5812
242,585.9649,529.5652,663.1578,1212.3343,1031.2966
243,585.9649,526.0869,665.7894,1217.4503,1031.2119
244,585.9649,535.6521,660.5263,1222.5667,1032.7502
245,589.4736,527.8261,663.1578,1227.6903,1032.4040
246,585.0877,532.1738,664.0350,1232.8214,1032.7048
247,590.3508,533.9130,664.0350,1237.9422,1036.5905
248,584.2105,528.6956,662.2807,1243.0709,1029.2894
249,585.0877,528.6956,664.0350,1248.1944,1030.9167
250,585.0877,529.5652,664.0350,1253.3039,1031.3629
251,589.4736,532.1738,664.0350,1258.4139,1035.1960
252,589.4736,529.5652,660.5263,1263.5242,1031.6072
253,583.3333,529.5652,664.0350,1268.6453,1030.3687
254,585.0877,522.6087,664.0350,1273.7703,1027.8083
255,583.3333,526.9565,662.2807,1278.8950,1027.8991
256,589.4736,529.5652,664.0350,1284.0294,1033.8574
257,586.8421,529.5652,662.2807,1289.1590,1031.2316
258,588.5964,524.3478,659.6491,1294.2761,1027.8732
259,589.4736,530.4347,667.5438,1299.3963,1036.5592
260,590.3508,526.9565,666.6666,1304.5177,1034.7182
261,583.3333,522.6087,664.0350,1309.6418,1026.8106
262,583.3333,529.5652,667.5438,1314.7707,1032.6335
263,581.5789,527.8261,664.9122,1319.9024,1029.0494
264,585.0877,527.8261,670.1754,1325.0336,1034.4385
265,585.0877,528.6956,664.0350,1330.1591,1030.9167
266,588.5964,529.5652,664.0350,1335.2684,1033.3575
267,588.5964,529.5652,663.1578,1340.3836,1032.7940
268,589.4736,529.5652,665.7894,1345.5024,1034.9851
269,587.7192,530.4347,661.4035,1350.6237,1031.6149
270,589.4736,528.6956,666.6666,1355.7468,1035.1052
271,585.0877,529.5652,658.7719,1360.8758,1027.9821
272,584.2105,527.8261,664.0350,1366.0053,1029.9732
273,586.8421,522.6087,664.9122,1371.1376,1029.3745
274,578.0701,529.5652,658.7719,1376.2601,1024.0043
275,588.5964,527.8261,662.2807,1381.3674,1031.3398
276,585.9649,529.5652,664.0350,1386.4888,1031.8608
277,588.5964,526.9565,665.7894,1391.6065,1033.1528
278,583.3333,528.6956,667.5438,1396.7291,1032.1878
279,585.0877,529.5652,664.9122,1401.8596,1031.9279
280,585.9649,529.5652,664.0350,1406.9908,1031.8608
281,579.8245,529.5652,665.7894,1412.1324,1029.5200
282,583.3333,529.5652,665.7894,1417.2520,1031.5002
283,579.8245,532.1738,660.5263,1422.3708,1027.4729
284,585.0877,524.3478,661.4035,1427.4895,1026.9970
285,581.5789,526.0869,655.2631,1432.6065,1021.9448
286,583.3333,529.5652,664.0350,1437.7236,1030.3687
287,584.2105,526.0869,658.7719,1442.8492,1025.6948
288,585.9649,529.5652,663.1578,1447.9776,1031.2966
289,585.9649,528.6956,663.1578,1453.1071,1030.8503
290,579.8245,526.0869,664.9122,1458.2357,1027.1672
291,586.8421,527.8261,662.2807,1463.3516,1030.3395
292,581.5789,547.8261,666.6666,1468.4725,1040.5728
293,585.0877,531.3043,665.7894,1473.5954,1033.3864
294,585.0877,530.4347,660.5263,1478.7120,1029.5550
295,588.5964,529.5652,661.4035,1483.8425,1031.6684
296,589.4736,528.6956,664.0350,1488.9758,1033.4122
297,586.8421,526.0869,658.7719,1494.1042,1027.1960
298,588.5964,526.0869,658.7719,1499.2288,1028.1993
299,586.8421,523.4782,664.0350,1504.3424,1029.2501
300,585.0877,526.0869,664.0350,1509.4565,1029.5812
301,586.8421,529.5652,661.4035,1514.5627,1030.6685
302,586.8421,527.8261,658.7719,1519.6826,1028.0877
303,590.3508,524.3478,662.2807,1524.8153,1030.5681
304,589.4736,526.0869,660.5263,1529.9453,1029.8260
305,585.0877,530.4347,663.1578,1535.0739,1031.2453
306,589.4736,530.4347,662.2807,1540.1951,1033.1776
307,587.7192,529.5652,664.0350,1545.3117,1032.8581
308,592.9824,527.8261,664.0350,1550.4272,1034.9739
309,583.3333,528.6956,664.0350,1555.5462,1029.9221
310,590.3508,530.4347,667.5438,1560.6622,1037.0583
311,586.8421,526.0869,662.2807,1565.7907,1029.4498
312,589.4736,527.8261,664.0350,1570.9196,1032.9676
313,586.8421,529.5652,658.7719,1576.0502,1028.9816
314,583.3333,528.6956,664.0350,1581.1793,1029.9221
315,587.7192,528.6956,661.4035,1586.2935,1030.7219
316,588.5964,528.6956,667.5438,1591.4139,1035.1713
317,584.2105,526.0869,658.7719,1596.5336,1025.6948
318,585.0877,528.6956,660.5263,1601.6499,1028.6601
319,586.8421,527.8261,664.9122,1606.7792,1032.0332
320,583.3333,528.6956,658.7719,1611.9114,1026.5364
321,585.0877,529.5652,662.2807,1617.0449,1030.2342
322,581.5789,530.4347,658.7719,1622.1651,1026.4382
323,585.0877,523.4782,665.7894,1627.2866,1029.3846
324,586.8421,526.0869,664.0350,1632.4052,1030.5793
325,589.4736,529.5652,667.5438,1637.5174,1036.1146
326,585.0877,525.2174,658.7719,1642.6365,1025.7491
327,590.3508,528.6956,662.2807,1647.7668,1032.7869
328,586.8421,523.4782,664.0350,1652.8984,1029.2501
329,589.4736,526.0869,667.5438,1658.0263,1034.3411
330,586.8421,529.5652,665.7894,1663.1590,1033.4885
331,586.8421,524.3478,658.7719,1668.2794,1026.3063
332,591.2280,528.6956,662.2807,1673.4002,1033.2886
333,589.4736,527.8261,662.2807,1678.5179,1031.8408
334,585.9649,526.0869,664.0350,1683.6425,1030.0800
335,585.0877,522.6087,662.2807,1688.7628,1026.6757
336,582.4561,528.6956,664.0350,1693.8923,1029.4255
337,586.8421,526.0869,664.0350,1699.0198,1030.5793
338,585.0877,527.8261,665.7894,1704.1503,1031.6025
339,584.2105,529.5652,664.9122,1709.2684,1031.4309
340,590.3508,526.0869,658.7719,1714.3881,1029.2045
341,584.2105,522.6087,662.2807,1719.5025,1026.1761
342,589.4736,522.6087,662.2807,1724.6202,1029.1816
343,586.8421,526.9565,668.4210,1729.7410,1033.8537
344,584.2105,526.0869,659.6491,1734.8792,1026.2584
345,583.3333,529.5652,664.0350,1740.0065,1030.3687
346,589.4736,527.8261,660.5263,1745.1356,1030.7155
347,578.0701,532.1738,658.7719,1750.2580,1025.3558
348,581.5789,528.6956,660.5263,1755.3718,1026.6684
349,589.4736,533.0434,664.0350,1760.4926,1035.6433
350,585.0877,528.6956,662.2807,1765.6049,1029.7875
351,586.8421,529.5652,660.5263,1770.7225,1030.1058
352,586.8421,529.5652,662.2807,1775.8533,1031.2316
353,585.9649,529.5652,664.0350,1780.9854,1031.8608
354,586.8421,524.3478,662.2807,1786.1160,1028.5621
355,589.4736,529.5652,664.0350,1791.2451,1033.8574
356,586.8421,529.5652,683.3333,1796.3605,1044.8767
357,588.5964,527.8261,661.4035,1801.4825,1030.7768
358,589.4736,530.4347,660.5263,1806.6049,1032.0539
359,587.7192,529.5652,664.9122,1811.7236,1033.4223
360,589.4736,529.5652,665.7894,1816.8592,1034.9851
361,585.0877,527.8261,660.5263,1821.9941,1028.2135
362,584.2105,527.8261,662.2807,1827.1367,1028.8430
363,586.8421,527.8261,665.7894,1832.2553,1032.5985
364,582.4561,524.3478,660.5263,1837.3784,1024.9345
365,585.0877,524.3478,666.6666,1842.4982,1030.3944
366,586.8421,527.8261,665.7894,1847.6157,1032.5985
367,584.2105,522.6087,662.2807,1852.7404,1026.1761
368,590.3508,524.3478,667.5438,1857.8704,1033.9582
369,586.8421,529.5652,664.0350,1863.0032,1032.3592
370,584.2105,527.8261,664.0350,1868.1350,1029.9732
371,581.5789,528.6956,662.2807,1873.2504,1027.7980
372,586.8421,532.1738,662.2807,1878.3702,1032.5737
373,585.0877,530.4347,663.1578,1883.4885,1031.2453
374,588.5964,531.3043,658.7719,1888.6037,1030.8785
375,589.4736,531.3043,658.7719,1893.7261,1031.3796
376,586.8421,528.6956,662.2807,1898.8605,1030.7854
377,588.5964,533.0434,658.7719,1903.9949,1031.7760
378,585.0877,527.8261,665.7894,1909.1348,1031.6025
379,586.8421,524.3478,662.2807,1914.2531,1028.5621
380,586.8421,528.6956,662.2807,1919.3718,1030.7854
381,585.0877,524.3478,664.0350,1924.4932,1028.6937
382,583.3333,525.2174,658.7719,1929.6048,1024.7495
383,588.5964,529.5652,664.0350,1934.7281,1033.3575
384,589.4736,526.0869,664.0350,1939.8562,1032.0800
385,585.0877,541.7391,664.0350,1944.9753,1037.6663
386,585.0877,526.0869,663.1578,1950.1015,1029.0157
387,585.9649,526.0869,658.7719,1955.2147,1026.6950
388,589.4736,529.5652,660.5263,1960.3317,1031.6072
389,585.0877,520.8695,658.7719,1965.4532,1023.5297
390,589.4736,524.3478,662.2807,1970.5725,1030.0657
391,581.5789,527.8261,660.5263,1975.6873,1026.2209
392,590.3508,528.6956,664.0350,1980.8217,1033.9129
393,585.0877,524.3478,661.4035,1985.9497,1026.9970
394,586.8421,524.3478,667.5438,1991.0803,1031.9588
395,585.0877,528.6956,662.2807,1996.2100,1029.7875
396,586.8421,533.0434,658.7719,2001.3258,1030.7761
397,589.4736,529.5652,664.0350,2006.4444,1033.8574
398,585.0877,528.6956,666.6666,2011.5609,1032.6137
399,589.4736,527.8261,662.2807,2016.6779,1031.8408
400,585.0877,533.0434,664.9122,2021.8140,1033.7172
401,585.0877,532.1738,658.7719,2026.9403,1029.3284
402,588.5964,527.8261,664.0350,2032.0681,1032.4674
403,589.4736,532.1738,664.0350,2037.1938,1035.1960
404,585.0877,524.3478,664.0350,2042.3038,1028.6937
405,586.8421,533.0434,664.0350,2047.4144,1034.1477
406,588.5964,528.6956,663.1578,2052.5239,1032.3485
407,586.8421,526.0869,662.2807,2057.6430,1029.4498
408,585.9649,526.0869,665.7894,2062.7727,1031.2119
409,585.9649,531.3043,663.1578,2067.9033,1032.1906
410,584.2105,526.0869,663.1578,2073.0344,1028.5173
411,587.7192,526.0869,664.0350,2078.1591,1031.0791
412,588.5964,525.2174,660.5263,2083.2663,1028.8800
413,588.5964,529.5652,658.7719,2088.3881,1029.9832
414,585.0877,529.5652,663.1578,2093.5100,1030.7984
415,586.8421,529.5652,660.5263,2098.6250,1030.1058
416,585.0877,528.6956,658.7719,2103.7448,1027.5345
417,587.7192,528.6956,663.1578,2108.8767,1031.8486
418,586.8421,532.1738,661.4035,2114.0109,1032.0112
419,585.0877,524.3478,659.6491,2119.1416,1025.8680
420,585.0877,529.5652,660.5263,2124.2587,1029.1074
421,585.9649,529.5652,660.5263,2129.3732,1029.6063
422,584.2105,527.8261,660.5263,2134.4958,1027.7145
423,587.7192,529.5652,662.2807,2139.6198,1031.7310
424,584.2105,529.5652,664.0350,2144.7416,1030.8656
425,584.2105,528.6956,664.0350,2149.8708,1030.4191
426,586.8421,524.3478,664.0350,2154.9985,1029.6926
427,589.4736,526.0869,660.5263,2160.1379,1029.8260
428,585.0877,527.8261,664.0350,2165.2539,1030.4710
429,584.2105,526.9565,664.0350,2170.3681,1029.5279
430,586.8421,526.0869,655.2631,2175.4865,1024.9492
431,586.8421,529.5652,660.5263,2180.6044,1030.1058
432,590.3508,533.0434,664.0350,2185.7243,1036.1429
433,585.9649,528.6956,663.1578,2190.8457,1030.8503
434,581.5789,529.5652,662.2807,2195.9802,1028.2456
435,589.4736,526.0869,662.2807,2201.1120,1030.9522
436,581.5789,526.0869,662.2807,2206.2382,1026.4586
437,585.0877,522.6087,664.0350,2211.3537,1027.8083
438,588.5964,520.8695,662.2807,2216.4680,1027.7969
439,591.2280,526.0869,661.4035,2221.5910,1031.3935
440,587.7192,528.6956,664.0350,2226.7075,1032.4125
441,586.8421,529.5652,660.5263,2231.8376,1030.1058
442,589.4736,528.6956,665.7894,2236.9699,1034.5405
443,586.8421,526.0869,662.2807,2242.1059,1029.4498
444,586.8421,526.0869,663.1578,2247.2333,1030.0144
445,586.8421,524.3478,662.2807,2252.3427,1028.5621
446,582.4561,526.0869,662.2807,2257.4631,1026.9558
447,583.3333,524.3478,664.0350,2262.5812,1027.6968
448,581.5789,530.4347,663.1578,2267.6977,1029.2586
449,585.9649,527.8261,660.5263,2272.8300,1028.7128
450,587.7192,526.9565,665.7894,2277.9699,1032.6533
451,583.3333,520.8695,663.1578,2283.1098,1025.3591
452,584.2105,524.3478,662.2807,2288.2399,1027.0629
453,589.4736,526.9565,662.2807,2293.3537,1031.3962
454,585.0877,528.6956,658.7719,2298.4768,1027.5345
455,583.3333,524.3478,660.5263,2303.5966,1025.4332
456,589.4736,527.8261,664.0350,2308.7180,1032.9676
457,587.7192,524.3478,661.4035,2313.8505,1028.4985
458,590.3508,531.3043,665.7894,2318.9853,1036.3754
459,585.9649,526.0869,665.7894,2324.1311,1031.2119
460,585.0877,527.8261,663.1578,2329.2475,1029.9060
461,585.0877,527.8261,666.6666,2334.3662,1032.1688
462,589.4736,529.5652,662.2807,2339.4843,1032.7314
463,583.3333,530.4347,660.5263,2344.6035,1028.5590
464,589.4736,531.3043,660.5263,2349.7277,1032.5010
465,589.4736,524.3478,665.7894,2354.8598,1032.3253
466,585.0877,527.8261,662.2807,2359.9943,1029.3414
467,589.4736,528.6956,664.0350,2365.1384,1033.4122
468,590.3508,524.3478,662.2807,2370.2541,1030.5681
469,583.3333,528.6956,661.4035,2375.3723,1028.2272
