Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
227,591.2280,495.6521,616.6666,1130.9093,987.6737
228,594.7368,500.0000,619.2982,1135.9547,993.6005
229,590.3508,500.8695,616.6666,1140.9794,989.7789
230,585.9649,500.8695,628.0701,1146.0260,994.3326
231,578.9473,511.3043,626.3157,1151.0611,994.4263
232,592.9824,526.9565,608.7719,1156.0994,999.9573
233,590.3508,516.5217,622.8070,1161.1422,1001.5974
234,588.5964,514.7825,631.5789,1166.2711,1005.1561
235,591.2280,527.8261,623.6842,1171.3996,1008.5301
236,600.0000,527.8261,624.5614,1176.5214,1014.2373
237,601.7543,530.4347,619.2982,1181.6228,1013.4099
238,600.0000,526.0869,621.9298,1186.7425,1011.7135
239,593.8596,526.0869,615.7894,1191.8413,1004.3074
240,592.1052,532.1738,619.2982,1196.9707,1008.6267
241,593.8596,532.1738,614.9122,1202.0964,1006.9733
242,598.2456,534.7825,610.5263,1207.2237,1008.2819
243,594.7368,534.7825,598.2456,1212.3516,998.8003
244,598.2456,537.3912,608.7719,1217.3830,1008.6081
245,599.1228,535.6521,612.2807,1222.5010,1010.3261
246,595.6140,542.6087,608.7719,1227.6170,1009.8433
247,585.9649,543.4782,600.0000,1232.7401,999.3615
248,589.4736,545.2174,599.1228,1237.7529,1001.8430
249,588.5964,536.5217,596.4912,1242.8726,995.0393
250,586.8421,538.2608,596.4912,1247.9105,994.9423
251,588.5964,540.0000,594.7368,1252.9548,995.8703
252,589.4736,540.8695,604.3859,1257.9807,1002.6472
253,592.1052,540.8695,606.1403,1263.1158,1005.2535
254,590.3508,537.3912,611.4035,1268.2397,1005.5435
255,589.4736,539.1304,609.6491,1273.3681,1004.8944
256,588.5964,533.0434,609.6491,1278.4873,1001.1259
257,587.7192,537.3912,609.6491,1283.6011,1002.9334
258,591.2280,531.3043,610.5263,1288.7236,1002.2860
259,587.7192,532.1738,614.0350,1293.8422,1002.8270
260,588.5964,534.7825,612.2807,1298.9685,1003.6562
261,591.2280,534.7825,613.1578,1304.1002,1005.7363
262,585.9649,534.7825,610.5263,1309.2281,1001.0443
263,580.7017,539.1304,605.2631,1314.3554,997.1056
264,578.9473,534.7825,603.5087,1319.3791,992.6708
265,579.8245,534.7825,597.3684,1324.4105,989.4635
266,581.5789,535.6521,603.5087,1329.4417,994.6759
267,578.9473,542.6087,603.5087,1334.4736,996.9088
268,575.4385,533.9130,598.2456,1339.5076,986.9602
269,577.1929,542.6087,600.0000,1344.5406,993.7685
270,571.0526,533.9130,608.7719,1349.5518,990.8417
271,572.8070,536.5217,608.7719,1354.5826,993.2606
272,571.9298,532.1738,608.7719,1359.6134,990.4120
