beacon_timestamp,local_timestamp
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
3200171710,3200171710
1444090908,1099
1444193308,1197
1444295708,1299
1444398108,1401
1444500508,1504
1444602908,1619
1444705308,1709
1444807708,1819
1444910108,1914
1445012508,2019
1445114908,2118
1445217308,2221
1445319708,2339
1445422108,2426
1445524508,2539
1445626908,2630
1445729308,2739
1445831708,2836
1445934108,2939
1446036508,3040
1446138908,3143
1446241308,3259
1446343708,3347
1446446108,3459
1446650908,3659
1446753308,3757
1446855845,3859
1446958108,3979
1447060508,4065
1447162908,4179
1447265308,4269
1447367708,4379
1447470108,4474
1447572508,4579
1447674908,4679
1447777308,4781
1447879708,4899
1447982108,4986
1448084508,5099
1448186908,5191
1464469507,21474
1464571907,21580
1464674307,21680
1464776707,21782
1464879107,21900
1464981507,21987
1465083907,22100
1465186307,22191
1465288707,22300
1465391107,22396
1465493507,22500
1465595907,22601
1465698307,22704
1465800707,22820
1465903107,22908
1466005507,23020
1466107907,23113
1466210307,23220
1466312707,23318
1466415107,23420
1466517507,23540
1466619907,23625
1466722307,23740
1466824707,23830
1466927107,23940
1467029507,24035
1467131907,24140
1467234307,24240
1467336707,24342
1467439107,24460
1467541507,24547
1467643907,24660
1467746307,24752
1467850717,24860
1467951107,24957
1468053507,25060
1468155907,25161
1468258307,25264
1468360707,25380
1468463107,25469
1468565710,25580
1468667907,25673
1468770307,25780
1468872707,25878
1468975107,25980
1469077507,26100
1469179907,26186
1469282597,26300
1469285208,26301
1469291978,26301
1469295196,26302
1469384707,26390
1469487107,26500
1469589507,26595
1469691907,26700
1469794307,26800
1469896707,26902
1469999107,27020
1470101507,27107
1477371907,34378
1477474307,34490
1477576707,34583
1477679107,34690
1477781507,34788
1477884034,34890
1477986307,34993
1478088707,35095
1478191107,35210
1478293507,35300
1478395907,35410
1478498307,35504
1478527895,35535
1478532524,35540
1478541091,35548
1478544643,35552
1478600707,35610
1478703107,35709
1478805507,35812
1478907907,35930
1479010307,36016
1479112707,36130
1479215107,36221
1479317507,36330
1479419907,36426
1479464482,36471
1479522307,3653
