beacon_timestamp,local_timestamp
1733632384,1115
1733734791,1217
1733837187,1319
1733939589,1435
1734041987,1525
1734246785,1729
1734349192,1835
1734451588,1934
1734553991,2037
1734656385,2155
1734758788,2241
1734861184,2355
1734963586,2446
1735065985,2555
1735168416,2651
1735270786,2755
1735373186,2855
1735577987,3075
1735885192,3367
1736294786,3777
1736499586,3995
1736601987,4085
1736704386,4195
1736806791,4290
1736909191,4395
1737011590,4495
1733632384,1115
1733734791,1217
1733837187,1319
1733939589,1435
1734041987,1525
1734246785,1729
1734349192,1835
1734451588,1934
1734553991,2037
1734656385,2155
1734758788,2241
1734861184,2355
1734963586,2446
1735065985,2555
1735168416,2651
1735270786,2755
1735373186,2855
1735577987,3075
1735885192,3367
1736294786,3777
1736499586,3995
1736601987,4085
1736704386,4195
1736806791,4290
1736909191,4395
1737011590,4495
1737113989,4597
1737216390,4715
1737318785,4801
1737421189,4915
1737523591,5007
1737625986,5115
1737728389,5211
1737830792,5315
1737933191,5416
1738035590,5519
1738137985,5635
1738240390,5723
1738342784,5835
1738445191,5928
1738547588,6035
1738649992,6133
1738752387,6235
1738854785,6338
1738957188,6440
1739059586,6555
1739161986,6645
1739366785,6850
1739571585,7054
1739673992,7157
1739776391,7275
1739878784,7362
1739981188,7475
1740083591,7566
1746841985,14325
1746944386,14435
1747046792,14530
1747149187,14635
1747251586,14735
1747353989,14837
1747456392,14956
1747558791,15042
1747661186,15156
1747763589,15247
1747865991,15356
1747968710,15452
1748070786,15556
1748173191,15656
1734758788,2241
1734861184,2355
1734963586,2446
1735065985,2555
1735168416,2651
1735270786,2755
1735373186,2855
1735577987,3075
1735885192,3367
1736294786,3777
1736499586,3995
1736601987,4085
1736704386,4195
1736806791,4290
1736909191,4395
1737011590,4495
1737113989,4597
1737216390,4715
1737318785,4801
1737421189,4915
1737523591,5007
1737625986,5115
1737728389,5211
1737830792,5315
1737933191,5416
1738035590,5519
1738137985,5635
1738240390,5723
1738342784,5835
1738445191,5928
1738547588,6035
1738649992,6133
1738752387,6235
1738854785,6338
1738957188,6440
1739059586,6555
1739161986,6645
1739366785,6850
1739571585,7054
1739673992,7157
1739776391,7275
1739878784,7362
1739981188,7475
1740083591,7566
1746841985,14325
1746944386,14435
1747046792,14530
1747149187,14635
1747251586,14735
1747353989,14837
1747456392,14956
1747558791,15042
1747661186,15156
1747763589,15247
1747865991,15356
1747968710,15452
1748070786,15556
1748173191,15656
1748377988,15876
1748480386,15964
1748582790,16076
1748685191,16168
1748787590,16276
1748889989,16373
1748992385,16476
1749197187,16680
1749299591,16796
1749401991,16885
1749504387,16996
1749606791,17090
1749811590,17295
1750016388,17516
1756774784,24259
1756877187,24366
1756979590,24464
1757081989,24566
1757184384,24668
1757286786,24771
1757389184,24886
1757491588,24976
1757593992,25086
1757696385,25180
1757798788,25286
1757901191,25385
1758003586,25487
1758105985,25606
1758208392,25692
1758310787,25806
1736806791,4290
1736909191,4395
1737011590,4495
1737113989,4597
1737216390,4715
1737318785,4801
1737421189,4915
1737523591,5007
1737625986,5115
1737728389,5211
1737830792,5315
1737933191,5416
1738035590,5519
1738137985,5635
1738240390,5723
1738342784,5835
1738445191,5928
1738547588,6035
1738649992,6133
1738752387,6235
1738854785,6338
1738957188,6440
1739059586,6555
1739161986,6645
1739366785,6850
1739571585,7054
1739673992,7157
1739776391,7275
1739878784,7362
1739981188,7475
1740083591,7566
1746841985,14325
1746944386,14435
1747046792,14530
1747149187,14635
1747251586,14735
1747353989,14837
1747456392,14956
1747558791,15042
1747661186,15156
1747763589,15247
1747865991,15356
1747968710,15452
1748070786,15556
1748173191,15656
1748377988,15876
1748480386,15964
1748582790,16076
1748685191,16168
1748787590,16276
1748889989,16373
1748992385,16476
1749197187,16680
1749299591,16796
1749401991,16885
1749504387,16996
1749606791,17090
1749811590,17295
1750016388,17516
1756774784,24259
1756877187,24366
1756979590,24464
1757081989,24566
1757184384,24668
1757286786,24771
1757389184,24886
1757491588,24976
1757593992,25086
1757696385,25180
1757798788,25286
1757901191,25385
1758003586,25487
1758105985,25606
1758208392,25692
1758310787,25806
1758413192,25897
1758515592,26006
1758617991,26102
1758720386,26206
1758822791,26307
1758925185,26409
1759027585,26526
1759129988,26614
1759334790,26819
1759437185,26926
1759539585,27024
1759949205,27446
1760256392,2
