Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
68,535.0877,606.0869,594.7368,332.0916,1003.6793
69,535.9649,601.7391,598.2456,337.0307,1003.6165
70,532.4561,602.6087,595.6140,341.9780,1000.7011
71,533.3333,600.8695,595.6140,346.9317,1000.1223
72,536.8421,604.3478,598.2456,351.8811,1005.6508
73,534.2105,604.3478,595.6140,356.8305,1002.6830
74,535.9649,600.8695,595.6140,361.7788,1001.5281
75,534.2105,606.0869,593.8596,366.7206,1002.6921
76,536.8421,606.0869,592.1052,371.6537,1003.0600
77,536.8421,607.8261,588.5964,376.5814,1002.0468
78,543.8596,605.2174,588.5964,381.5178,1004.2495
79,539.4736,604.3478,594.7368,386.4563,1004.9776
80,539.4736,603.4782,590.3508,391.3944,1001.8643
81,535.9649,607.8261,587.7192,396.3380,1001.0618
82,535.9649,604.3478,583.3333,401.2764,996.3796
83,535.9649,606.0869,589.4736,406.1345,1001.0390
84,533.3333,609.5652,585.0877,411.0749,999.1705
85,529.8245,600.8695,584.2105,415.9237,991.4939
86,529.8245,610.4347,587.7192,420.7868,999.3791
87,528.9473,608.6956,585.9649,425.6402,996.8202
88,525.4385,606.9565,586.8421,430.4925,994.4172
89,524.5614,609.5652,588.5964,435.3448,996.5842
90,524.5614,607.8261,590.3508,440.1916,996.5598
91,524.5614,607.8261,589.4736,445.0531,996.0404
92,520.1754,609.5652,589.4736,449.9064,994.8022
93,524.5614,607.8261,592.1052,454.7663,997.6000
94,521.9298,610.4347,592.9824,459.6156,998.3333
95,525.4385,606.0869,592.1052,464.4677,997.0034
96,523.6842,604.3478,590.3508,469.3146,993.9796
97,528.0701,608.6956,594.7368,474.1635,1001.5390
98,524.5614,607.8261,593.8596,479.1086,998.6423
99,525.4385,610.4347,592.1052,483.9701,999.6524
100,521.9298,611.3043,588.5964,488.8305,996.2678
101,525.4385,607.8261,592.1052,493.7820,998.0615
102,524.5614,607.8261,589.4736,498.7157,996.0404
103,525.4385,610.4347,589.4736,503.6527,998.0959
104,528.9473,608.6956,590.3508,508.5892,999.4047
105,529.8245,609.5652,588.5964,513.5291,999.3646
106,528.9473,608.6956,589.4736,518.4672,998.8869
107,530.7017,609.5652,589.4736,523.4074,1000.3466
108,521.9298,611.3043,585.9649,528.4349,994.7153
109,525.4385,608.6956,590.3508,533.3773,997.5521
110,525.4385,609.5652,587.7192,538.3262,996.5287
111,525.4385,610.4347,589.4736,543.2641,998.0959
112,524.5614,608.6956,589.4736,548.2114,996.5712
113,523.6842,608.6956,592.9824,553.1614,998.1902
114,524.5614,611.3043,593.8596,558.1096,1000.7631
115,526.3157,609.5652,589.4736,563.1480,998.0267
116,525.4385,607.8261,590.3508,568.0892,997.0217
117,525.4385,609.5652,592.9824,573.0321,999.6417
118,529.8245,608.6956,595.6140,577.9777,1002.9858
119,525.4385,608.6956,594.7368,583.0220,1000.1539
120,531.5789,603.4782,592.1052,588.0545,998.6745
121,525.4385,607.8261,591.2280,592.9984,997.5414
122,523.6842,608.6956,585.9649,597.9522,994.0374
123,532.4561,607.8261,591.2280,602.8999,1001.2556
124,532.4561,602.6087,588.5964,607.9400,996.5403
125,534.2105,608.6956,589.4736,612.8927,1001.6838
126,532.4561,606.0869,589.4736,617.9321,999.1647
127,536.8421,608.6956,585.0877,622.8772,1000.5186
128,534.2105,604.3478,585.9649,627.9155,996.9814
129,536.8421,608.6956,585.9649,632.8660,1001.0318
130,535.9649,611.3043,583.3333,637.9044,1000.6143
131,536.8421,609.5652,585.9649,642.9472,1001.5608
132,538.5964,607.8261,588.5964,647.9909,1002.9878
133,531.5789,609.5652,587.7192,653.0353,999.7799
134,538.5964,611.3043,586.8421,657.9816,1004.0731
135,533.3333,606.9565,592.9824,663.0198,1002.2319
136,537.7192,610.4347,588.5964,668.0555,1004.1008
137,529.8245,604.3478,584.2105,673.0906,993.6057
138,534.2105,612.1738,588.5964,678.0359,1003.2863
139,542.1052,602.6087,595.6140,683.0659,1005.8685
140,538.5964,609.5652,586.8421,688.1016,1003.0152
141,543.8596,608.6956,588.5964,693.1334,1006.3496
142,550.8771,608.6956,585.9649,698.1718,1008.6282
143,549.1228,613.0434,586.8421,703.2140,1010.8124
144,550.8771,608.6956,586.8421,708.2480,1009.1381
145,551.7543,606.9565,585.0877,713.2880,1007.5498
146,548.2456,611.3043,581.5789,718.3374,1006.2307
147,545.6140,609.5652,585.0877,723.3631,1005.7793
148,548.2456,606.0869,584.2105,728.3873,1004.5977
149,538.5964,609.5652,582.4561,733.4084,1000.4554
150,542.9824,607.8261,579.8245,738.4359,1000.2395
151,536.8421,607.8261,578.9473,743.4680,996.4096
152,534.2105,612.1738,578.9473,748.4113,997.6561
153,541.2280,608.6956,581.5789,753.3493,1000.8358
154,542.9824,610.4347,581.5789,758.3779,1002.8432
155,546.4912,611.3043,585.0877,763.4113,1007.3098
156,547.3684,609.5652,585.0877,768.4345,1006.7321
157,548.2456,610.4347,585.9649,773.4588,1008.2453
158,544.7368,606.9565,587.7192,778.4891,1005.2603
159,544.7368,608.6956,585.0877,783.5209,1004.7767
160,544.7368,607.8261,587.7192,788.5463,1005.7856
161,542.1052,608.6956,586.8421,793.5803,1004.3765
162,542.9824,607.8261,578.9473,798.6057,999.7312
163,538.5964,611.3043,578.0701,803.5513,998.9716
164,538.5964,610.4347,577.1929,808.4866,997.9321
165,539.4736,613.9130,581.5789,813.4273,1003.0728
166,535.9649,610.4347,584.2105,818.4553,1000.5952
167,537.7192,610.4347,581.5789,823.4862,1000.0033
168,535.9649,615.6521,581.5789,828.5094,1002.2574
169,536.8421,609.5652,578.0701,833.5407,996.9625
170,533.3333,609.5652,580.7017,838.4782,996.6086
171,531.5789,611.3043,579.8245,843.4168,996.2257
172,535.0877,607.8261,585.0877,848.3564,999.0490
173,532.4561,611.3043,583.3333,853.2852,998.7393
174,535.0877,615.6521,580.7017,858.2351,1001.2796
175,541.2280,610.4347,585.0877,863.2730,1003.9353
176,539.4736,612.1738,579.8245,868.3222,1000.9921
177,542.1052,612.1738,584.2105,873.3508,1004.9561
178,544.7368,615.6521,585.0877,878.3740,1009.0061
179,538.5964,613.9130,581.5789,883.3939,1002.6013
180,542.9824,615.6521,581.5789,888.4241,1006.0276
181,549.1228,615.6521,581.5789,893.4517,1009.3549
182,550.8771,616.5217,576.3157,898.4797,1007.8217
183,550.0000,613.0434,585.9649,903.5090,1010.7804
184,545.6140,613.9130,579.8245,908.5153,1005.3757
185,550.8771,614.7825,578.9473,913.5471,1008.2675
186,545.6140,613.0434,577.1929,918.5774,1003.3287
187,546.4912,613.9130,576.3157,923.5995,1003.8334
188,539.4736,617.3912,573.6842,928.6308,1000.6585
189,543.8596,613.0434,573.6842,933.6605,1000.3594
190,541.2280,615.6521,568.4210,938.6864,997.5259
191,549.1228,615.6521,571.9298,943.6277,1003.8262
192,557.8947,614.7825,574.5614,948.6589,1009.6162
193,563.1578,611.3043,573.6842,953.6903,1009.9274
194,560.5263,611.3043,578.9473,958.7208,1011.4656
195,564.9122,614.7825,576.3157,963.7525,1014.5064
196,558.7719,614.7825,571.9298,968.7833,1008.6066
197,564.0350,611.3043,579.8245,973.8151,1013.9157
198,567.5438,617.3912,576.3157,978.8541,1017.5548
199,564.9122,611.3043,577.1929,983.8952,1012.9020
200,571.9298,615.6521,580.7017,988.9373,1021.4429
201,567.5438,618.2608,578.0701,993.9833,1019.0769
202,573.6842,614.7825,580.7017,999.0140,1021.9030
203,574.5614,613.9130,578.0701,1004.0513,1020.3798
204,574.5614,615.6521,581.5789,1009.1744,1023.4170
205,575.4385,614.7825,579.8245,1014.3161,1022.3911
206,566.6666,613.0434,578.0701,1019.4361,1015.4302
207,565.7894,618.2608,575.4385,1024.5451,1016.6090
208,572.8070,614.7825,572.8070,1029.6633,1016.9431
209,566.6666,616.5217,566.6666,1034.7857,1011.0990
210,571.0526,614.7825,561.4035,1039.9023,1009.5704
211,572.8070,614.7825,563.1578,1045.0307,1011.5395
212,566.6666,615.6521,559.6491,1050.1556,1006.6508
213,567.5438,614.7825,558.7719,1055.2893,1006.1260
214,563.1578,619.1304,549.1228,1060.4172,1001.0020
215,557.8947,616.5217,550.0000,1065.5196,996.9180
216,553.5087,614.7825,545.6140,1070.5324,990.9713
217,552.6315,614.7825,541.2280,1075.5632,988.0724
218,544.7368,616.5217,538.5964,1080.5891,983.3226
219,541.2280,614.7825,539.4736,1085.6192,980.7738
220,542.9824,613.0434,538.5964,1090.6489,980.1726
221,535.9649,614.7825,538.5964,1095.6743,977.3956
222,544.7368,615.6521,535.9649,1100.7066,981.3379
223,537.7192,611.3043,539.4736,1105.7403,976.6610
224,538.5964,611.3043,539.4736,1110.7725,977.1443
225,539.4736,612.1738,542.9824,1115.8028,980.1115
226,537.7192,616.5217,538.5964,1120.8298,979.4525
227,542.9824,610.4347,537.7192,1125.8741,978.0606
228,550.0000,613.9130,536.8421,1130.9146,983.6608
229,551.7543,609.5652,535.9649,1135.9421,981.4586
230,556.1403,612.1738,535.0877,1140.9854,985.0725
231,558.7719,615.6521,525.4385,1146.0173,983.5341
232,564.9122,615.6521,527.1929,1151.0567,987.9706
233,571.9298,614.7825,521.9298,1156.0957,988.6718
234,572.8070,616.5217,521.0526,1161.1384,989.7993
235,571.0526,613.0434,516.6666,1166.1735,984.3108
236,571.0526,615.6521,515.7894,1171.2044,985.4782
237,571.9298,616.5217,514.0350,1176.2421,985.6139
238,567.5438,615.6521,514.9122,1181.2778,982.9895
239,564.0350,616.5217,508.7719,1186.3342,978.3064
240,566.6666,616.5217,511.4035,1191.3583,981.1950
241,567.5438,613.0434,511.4035,1196.3869,979.5212
242,567.5438,613.0434,514.0350,1201.4112,980.8977
243,571.9298,613.0434,519.2982,1206.4327,986.2031
244,575.4385,614.7825,522.8070,1211.4575,991.1682
245,574.5614,613.9130,520.1754,1216.4873,988.7327
246,578.0701,617.3912,518.4210,1221.5181,992.0169
247,581.5789,615.6521,524.5614,1226.5369,996.2059
248,585.0877,611.3043,525.4385,1231.5677,996.0453
249,585.9649,609.5652,528.9473,1236.5898,997.3515
250,581.5789,613.0434,528.9473,1241.6228,996.9160
251,578.9473,613.9130,532.4561,1246.6510,997.7869
252,585.9649,613.9130,535.0877,1251.6855,1003.2761
253,591.2280,616.5217,535.0877,1256.8043,1007.9526
254,592.1052,611.3043,539.4736,1261.9202,1007.6276
255,595.6140,614.7825,535.9649,1267.0498,1009.9366
256,600.0000,613.0434,535.0877,1272.1793,1011.0099
257,600.8771,612.1738,539.4736,1277.2730,1013.3322
258,597.3684,615.6521,540.3508,1282.4025,1013.8321
259,599.1228,612.1738,536.8421,1287.5240,1010.8928
260,603.5087,613.0434,536.8421,1292.6416,1014.0239
261,609.6491,613.0434,536.8421,1297.7526,1017.6904
262,609.6491,613.9130,535.9649,1302.8708,1017.7522
263,611.4035,613.9130,538.5964,1308.0079,1020.1909
264,614.9122,609.5652,535.9649,1313.1320,1018.3051
265,614.0350,611.3043,535.9649,1318.2626,1018.8181
266,609.6491,613.9130,540.3508,1323.3906,1020.0687
267,614.9122,615.6521,538.5964,1328.5081,1023.3430
268,610.5263,611.3043,537.7192,1333.6312,1017.6332
269,611.4035,610.4347,539.4736,1338.7510,1018.5659
270,612.2807,609.5652,539.4736,1343.8719,1018.5722
271,609.6491,608.6956,539.4736,1349.0031,1016.4714
272,609.6491,611.3043,538.5964,1354.1269,1017.5712
273,611.4035,611.3043,536.8421,1359.2574,1017.6967
274,609.6491,611.3043,531.5789,1364.3896,1013.8743
275,607.0175,611.3043,531.5789,1369.5111,1012.2941
276,600.8771,617.3912,525.4385,1374.6254,1009.1140
277,595.6140,616.5217,523.6842,1379.7436,1004.5397
278,592.1052,616.5217,524.5614,1384.8654,1002.9219
279,581.5789,618.2608,521.9298,1389.9962,996.4392
280,572.8070,618.2608,521.0526,1395.0383,990.8835
281,564.0350,621.7391,523.6842,1400.0723,989.4141
282,553.5087,621.7391,522.8070,1405.1081,982.9845
283,552.6315,616.5217,521.0526,1410.1508,978.2620
284,546.4912,620.8695,523.6842,1415.1843,978.9672
285,542.1052,621.7391,524.5614,1420.2287,977.5491
286,538.5964,623.4782,526.3157,1425.2686,977.6602
287,539.4736,624.3478,530.7017,1430.3217,981.0639
288,537.7192,621.7391,536.8421,1435.3470,981.7846
289,539.4736,620.8695,537.7192,1440.3815,982.6763
290,544.7368,623.4782,535.0877,1445.4161,985.7901
291,551.7543,620.0000,537.7192,1450.4453,988.9261
292,553.5087,625.2174,538.5964,1455.4587,993.6573
293,559.6491,624.3478,537.7192,1460.4890,996.0719
294,564.0350,626.0869,539.4736,1465.5166,1000.5759
295,581.5789,628.6956,539.4736,1470.6270,1012.1878
296,574.5614,631.3043,537.7192,1475.7452,1008.8646
297,578.0701,626.9565,539.4736,1480.8676,1009.0944
298,582.4561,628.6956,539.4736,1485.9945,1012.6920
299,583.3333,632.1738,536.8421,1491.1278,1013.9630
300,581.5789,632.1738,536.8421,1496.2551,1012.9547
301,581.5789,628.6956,536.8421,1501.3868,1010.7876
302,580.7017,628.6956,534.2105,1506.5076,1008.8873
303,581.5789,629.5652,534.2105,1511.6279,1009.9343
304,580.7017,628.6956,525.4385,1516.7471,1004.2701
305,576.3157,626.0869,531.5789,1521.8670,1003.3448
306,577.1929,621.7391,529.8245,1526.9932,1000.2126
307,571.9298,621.7391,525.4385,1532.1250,994.8612
308,572.8070,622.6087,522.8070,1537.1688,994.5233
309,567.5438,623.4782,521.9298,1542.2126,991.5855
310,562.2807,620.8695,520.1754,1547.2559,986.0126
311,553.5087,622.6087,521.9298,1552.2905,983.0688
312,550.0000,618.2608,516.6666,1557.3383,975.5465
313,552.6315,622.6087,521.0526,1562.3488,982.1094
314,557.0175,618.2608,515.7894,1567.3742,979.0576
315,559.6491,618.2608,518.4210,1572.3941,981.9440
316,560.5263,622.6087,514.9122,1577.4238,983.3442
317,566.6666,618.2608,519.2982,1582.4567,986.4219
318,567.5438,617.3912,521.9298,1587.4853,987.7695
319,572.8070,618.2608,524.5614,1592.5156,992.7330
320,574.5614,622.6087,525.4385,1597.5452,996.9193
321,580.7017,625.2174,525.4385,1602.5793,1002.0963
322,581.5789,624.3478,521.9298,1607.6964,1000.2274
323,589.4736,623.4782,528.9473,1612.8161,1007.9631
324,588.5964,622.6087,529.8245,1617.9533,1007.3735
325,594.7368,626.0869,531.5789,1623.0888,1014.0379
326,598.2456,618.2608,532.4561,1628.2103,1011.7578
327,599.1228,621.7391,537.7192,1633.3409,1017.1773
328,604.3859,618.2608,542.1052,1638.4597,1020.4935
329,607.0175,618.2608,543.8596,1643.5756,1022.9858
330,607.8947,613.9130,548.2456,1648.6927,1023.2294
331,617.5438,639.1304,553.5087,1653.8151,1047.0053
332,618.4210,613.9130,555.2631,1658.9268,1033.2719
333,622.8070,610.4347,565.7894,1664.0609,1039.5368
334,632.4561,606.0869,567.5438,1669.1912,1043.7663
335,639.4736,604.3478,575.4385,1674.3295,1051.3289
336,649.1228,607.8261,577.1929,1679.4487,1060.1719
337,657.0175,604.3478,586.8421,1684.5657,1068.3126
338,664.0350,608.6956,581.5789,1689.6801,1072.2346
339,672.8070,604.3478,592.9824,1694.7972,1081.4498
340,679.8245,610.4347,593.8596,1699.9197,1089.7070
341,691.2280,601.7391,600.8771,1705.0579,1095.8739
342,698.2456,604.3478,607.0175,1710.1896,1105.1033
343,700.0000,606.0869,603.5087,1715.3226,1105.2440
344,703.5087,600.8695,609.6491,1720.4200,1107.9896
345,706.1403,601.7391,616.6666,1725.5462,1114.0026
346,706.1403,601.7391,622.8070,1730.6600,1117.4134
347,714.9122,600.8695,622.8070,1735.7835,1122.5115
348,721.9298,601.7391,628.9473,1740.9099,1130.8613
349,724.5614,605.2174,630.7017,1746.0496,1135.3686
350,712.2807,598.2608,637.7192,1751.1791,1127.8057
351,705.2631,598.2608,641.2280,1756.3221,1125.3824
352,698.2456,595.6521,639.4736,1761.4393,1118.6040
353,692.1052,597.3912,643.8596,1766.5633,1118.2313
354,699.1228,597.3912,644.7368,1771.6810,1123.0915
355,698.2456,597.3912,649.1228,1776.7976,1125.0705
356,696.4912,593.0434,645.6140,1781.9113,1119.6508
357,692.9824,595.6521,643.8596,1787.0427,1117.8468
358,686.8421,596.5217,641.2280,1792.1770,1112.9976
359,684.2105,595.6521,637.7192,1797.3209,1108.8874
360,682.4561,593.9130,640.3508,1802.4440,1108.3900
361,671.0526,597.3912,637.7192,1807.5665,1101.7593
362,671.0526,597.3912,631.5789,1812.6851,1098.2166
363,667.5438,597.3912,630.7017,1817.8006,1095.5710
364,659.6491,599.1304,619.2982,1822.9224,1085.1840
365,650.8771,600.8695,611.4035,1828.0521,1076.3361
366,647.3684,600.0000,610.5263,1833.1826,1073.2326
367,631.5789,600.0000,603.5087,1838.2921,1059.7711
368,622.8070,602.6087,595.6140,1843.4058,1051.5616
369,606.1403,602.6087,588.5964,1848.5288,1037.7808
370,591.2280,602.6087,584.2105,1853.6490,1026.6400
371,571.9298,599.1304,578.9473,1858.7705,1010.5646
372,550.0000,600.8695,570.1754,1863.8925,994.3059
373,534.2105,603.4782,565.7894,1868.9161,984.7256
374,510.5263,606.9565,548.2456,1873.9621,964.1610
375,497.3684,604.3478,551.7543,1879.0086,957.6244
376,479.8245,606.9565,543.8596,1884.0454,945.7330
377,465.7894,615.6521,537.7192,1889.0914,940.8131
378,454.3859,613.9130,533.3333,1894.1352,931.5579
379,441.2280,618.2608,514.9122,1899.1779,917.6400
380,430.7017,626.0869,508.7719,1904.2198,914.5150
381,433.3333,626.9565,500.8771,1909.2590,911.9924
382,427.1929,638.2608,487.7192,1914.3170,909.8026
383,417.5438,655.6521,483.3333,1919.3482,915.3325
384,405.2631,672.1738,469.2982,1924.3822,914.4926
385,381.5789,691.3043,452.6315,1929.4096,910.1535
386,380.7017,708.6956,441.2280,1934.4399,917.5323
387,379.8245,717.3912,436.8421,1939.4713,921.8177
388,378.0701,726.0869,435.0877,1944.5053,927.0602
389,371.0526,732.1738,419.2982,1949.5225,921.7210
390,372.8070,729.5652,417.5438,1954.5484,919.5615
391,373.6842,732.1738,409.6491,1959.5819,918.4393
392,381.5789,729.5652,411.4035,1964.6132,920.3916
393,382.4561,728.6956,405.2631,1969.6446,917.3376
394,385.0877,724.3478,413.1578,1974.6771,918.5160
395,390.3508,721.7391,419.2982,1979.7034,921.4619
396,402.6315,716.5217,425.4385,1984.7364,925.4801
397,420.1754,715.6521,427.1929,1989.7689,933.3805
398,436.8421,719.1304,437.7192,1994.7998,948.4607
399,450.8771,719.1304,441.2280,1999.8328,956.6195
400,465.7894,715.6521,452.6315,2004.8753,966.4332
401,476.3157,715.6521,453.5087,2009.9218,971.9593
402,490.3508,719.1304,464.0350,2014.9678,986.3676
403,508.7719,715.6521,475.4385,2020.0046,998.5233
404,521.0526,707.8261,488.5964,2025.0440,1005.6043
405,536.8421,696.5217,490.3508,2030.1704,1006.8693
406,545.6140,690.4347,503.5087,2035.3150,1013.8618
407,553.5087,680.8695,510.5263,2040.4368,1015.1809
408,558.7719,666.9565,520.1754,2045.5604,1013.7255
409,565.7894,651.3043,534.2105,2050.6835,1014.7393
410,566.6666,644.3478,539.4736,2055.8049,1013.5714
411,565.7894,636.5217,547.3684,2060.9267,1012.3684
412,567.5438,626.0869,560.5263,2066.0600,1014.0417
413,571.9298,621.7391,564.0350,2071.1799,1015.7750
414,572.8070,622.6087,573.6842,2076.3215,1022.1854
415,576.3157,618.2608,574.5614,2081.4450,1022.0113
416,577.1929,623.4782,571.9298,2086.5578,1024.1975
417,590.3508,618.2608,585.9649,2091.6787,1036.3955
418,594.7368,617.3912,593.8596,2096.8007,1042.8581
419,598.2456,617.3912,602.6315,2101.9248,1049.8736
420,601.7543,611.3043,609.6491,2107.0588,1052.3656
421,608.7719,608.6956,621.0526,2112.1884,1061.5178
422,621.9298,603.4782,634.2105,2117.3283,1073.8741
423,641.2280,597.3912,642.1052,2122.4528,1086.4387
424,645.6140,594.7825,646.4912,2127.5703,1090.1993
425,655.2631,586.9565,658.7719,2132.6916,1099.0306
426,665.7894,582.6087,662.2807,2137.8120,1105.1353
427,681.5789,576.5217,668.4210,2142.9465,1115.2192
428,695.6140,570.4347,672.8070,2148.0820,1123.3627
429,702.6315,571.3043,672.8070,2153.2153,1128.1617
430,713.1578,572.1738,673.6842,2158.3486,1135.7058
431,721.9298,571.3043,671.9298,2163.4682,1139.7635
432,725.4385,569.5652,671.0526,2168.5957,1140.6038
433,731.5789,569.5652,667.5438,2173.7160,1142.4653
434,735.9649,574.7825,665.7894,2178.8408,1146.8631
435,732.4561,571.3043,671.9298,2183.9802,1146.4598
436,728.9473,574.7825,665.7894,2189.1193,1142.3725
437,724.5614,575.6521,666.6666,2194.2548,1140.5301
438,715.7894,576.5217,665.7894,2199.3920,1134.9041
439,705.2631,583.4782,664.9122,2204.5168,1131.3493
440,695.6140,582.6087,662.2807,2209.6398,1123.3554
441,685.9649,589.5652,656.1403,2214.7639,1117.4323
442,676.3157,584.3478,651.7543,2219.8857,1106.1867
443,665.7894,592.1738,644.7368,2225.0183,1099.8322
444,653.5087,598.2608,636.8421,2230.1477,1091.1268
445,644.7368,595.6521,630.7017,2235.2766,1080.8662
446,632.4561,600.0000,618.4210,2240.4133,1068.8524
447,619.2982,599.1304,613.1578,2245.5173,1057.5679
448,609.6491,600.8695,622.8070,2250.6337,1058.5863
449,629.8245,603.4782,637.7192,2255.7583,1080.5327
450,599.1228,608.6956,627.1929,2260.8847,1059.6365
451,585.9649,609.5652,641.2280,2266.0146,1061.1777
452,625.4385,632.1738,606.1403,2271.1408,1076.2078
453,590.3508,655.6521,566.6666,2276.2661,1048.5728
454,594.7368,673.9130,539.4736,2281.4011,1048.2855
455,592.1052,687.8261,533.3333,2286.5258,1052.6812
456,564.9122,701.7391,519.2982,2291.6484,1039.8242
457,537.7192,720.0000,497.3684,2296.7746,1027.0916
458,500.8771,728.6956,482.4561,2301.8750,1007.2930
459,458.7719,739.1304,448.2456,2307.0117,978.6264
460,421.9298,753.0434,427.1929,2312.0483,963.1163
461,386.8421,763.4782,420.1754,2317.0839,953.4638
462,364.9122,779.1304,412.2807,2322.1250,954.0338
463,342.9824,791.3043,399.1228,2327.1584,950.3149
464,336.8421,800.8695,389.4736,2332.1984,952.1262
465,312.2807,823.4782,366.6666,2337.2419,953.9812
466,321.9298,803.4782,410.5263,2342.2861,957.9916
467,286.8421,845.2174,432.4561,2347.3386,991.8110
468,357.0175,866.0869,444.7368,2352.3732,1036.9952
469,399.1228,860.8695,441.2280,2357.4870,1046.4595
470,366.6666,835.6521,464.0350,2362.6091,1023.7614
471,399.1228,823.4782,551.7543,2367.7314,1068.5731
472,447.3684,856.5217,630.7017,2372.8540,1153.9291
473,514.0350,920.0000,631.5789,2377.9926,1228.6268
474,560.5263,947.8261,602.6315,2383.1062,1255.2803
475,616.6666,942.6087,630.7017,2388.2404,1290.9584
476,628.9473,923.4782,668.4210,2393.3791,1301.9884
477,602.6315,902.6087,668.4210,2398.5075,1274.6191
478,572.8070,880.8695,651.7543,2403.6328,1236.4558
479,542.1052,858.2608,622.8070,2408.7617,1190.9569
480,509.6491,830.4347,588.5964,2413.8842,1138.3364
481,485.0877,803.4782,565.7894,2419.0224,1095.9038
482,478.9473,768.6956,544.7368,2424.1494,1056.8925
483,473.6842,746.0869,532.4561,2429.2846,1031.7615
484,471.9298,721.7391,522.8070,2434.4157,1008.4405
485,472.8070,695.6521,518.4210,2439.5419,988.0479
486,466.6666,671.3043,516.6666,2444.5732,967.1461
487,468.4210,647.8261,518.4210,2449.6057,952.8154
488,472.8070,626.0869,528.9473,2454.6418,946.2117
489,480.7017,616.5217,536.8421,2459.6716,948.3526
490,507.0175,604.3478,546.4912,2464.7045,959.6643
491,538.5964,597.3912,569.2982,2469.7316,985.4252
492,567.5438,590.4347,586.8421,2474.7641,1007.5231
493,593.8596,582.6087,610.5263,2479.8898,1031.9130
494,617.5438,567.8261,631.5789,2485.0275,1050.0852
