beacon_timestamp,local_timestamp,load_cell_reading
1069773873,228608,5.263158
1069875538,228717,2.631579
1069978810,228813,5.263158
1070081566,228916,1.754386
1076838740,235673,0.877193
1076941131,235777,1.754386
1077043540,235878,2.631579
1077145932,235980,3.508772
1077248338,236087,2.631579
1077350730,236185,2.631579
1077453139,236288,2.631579
1077555532,236397,1.754386
1077657939,236493,3.508772
1077760330,236595,0.877193
1077862738,236707,0.877193
1077965130,236800,1.754386
1078068249,236903,4.385965
1078171464,237017,3.508772
1078273401,237108,3.508772
1078375268,237210,2.631579
1078477138,237327,4.385965
1078579530,237417,4.385965
1078681940,237516,5.263158
1078784330,237619,2.631579
1078886739,237727,1.754386
1078989131,237824,3.508772
1079091540,237926,3.508772
1079193930,238037,2.631579
1079296339,238131,2.631579
1079398731,238233,3.508772
1079501155,238347,2.631579
1079603533,238438,5.263158
1079705940,238541,0.877193
1079808330,238657,4.385965
1079910738,238747,3.508772
1080013133,238848,2.631579
1078375268,237210,2.631579
1078477138,237327,4.385965
1078579530,237417,4.385965
1078681940,237516,5.263158
1078784330,237619,2.631579
1078886739,237727,1.754386
1078989131,237824,3.508772
1079091540,237926,3.508772
1079193930,238037,2.631579
1079296339,238131,2.631579
1079398731,238233,3.508772
1079501155,238347,2.631579
1079603533,238438,5.263158
1079705940,238541,0.877193
1079808330,238657,4.385965
1079910738,238747,3.508772
1080013133,238848,2.631579
1086771530,245607,3.508772
1086873939,245717,3.508772
1086976331,245812,2.631579
1087078741,245914,3.508772
1087181130,246027,2.631579
1087283538,246119,3.508772
1087385930,246221,0.000000
1087488339,246337,4.385965
1087590730,246428,0.000000
1087693139,246528,3.508772
1087795532,246631,1.754386
1087897938,246737,3.508772
1088000331,246836,3.508772
1088102739,246938,1.754386
1088205131,247047,5.263158
1088307538,247143,1.754386
1088409930,247246,1.754386
1088512339,247357,3.508772
1088614731,247450,1.754386
1088717138,247553,1.754386
1088819530,247668,0.000000
1088921939,247758,5.263158
1089024330,247860,3.508772
1089126739,247977,0.877193
1089229130,248068,0.000000
1089331539,248167,3.508772
1089433931,248269,3.508772
1089536339,248378,6.140351
1089638730,248474,5.263158
1089741138,248577,2.631579
1089843530,248688,0.000000
1089945938,248781,3.508772
1090048331,248898,0.000000
1088409930,247246,1.754386
1088512339,247357,3.508772
1088614731,247450,1.754386
1088717138,247553,1.754386
1088819530,247668,0.000000
1088921939,247758,5.263158
1089024330,247860,3.508772
1089126739,247977,0.877193
1089229130,248068,0.000000
1089331539,248167,3.508772
1089433931,248269,3.508772
1089536339,248378,6.140351
1089638730,248474,5.263158
1089741138,248577,2.631579
1089843530,248688,0.000000
1089945938,248781,3.508772
1090048331,248898,0.000000
1096806733,255643,1.754386
1096909138,255758,0.000000
1097011531,255848,3.508772
1097113939,255950,3.508772
1097216482,256068,3.508772
1097318739,256158,5.263158
1097421130,256257,0.000000
1097523540,256360,3.508772
1097625930,256468,0.000000
1097728338,256565,2.631579
1097830730,256678,0.877193
1097933138,256769,0.877193
1098035530,256872,2.631579
1098138351,256988,3.508772
1098241247,257078,1.754386
1098343868,257180,3.508772
1098446288,257298,2.631579
1098547539,257388,1.754386
1098649930,257486,4.385965
1098752338,257589,0.877193
1098854730,257698,5.263158
1098957138,257793,3.508772
1099059531,257896,2.631579
1099161940,258008,0.000000
1099264331,258101,3.508772
1099366740,258203,2.631579
1099469133,258318,0.000000
1099571538,258408,2.631579
1099673931,258510,3.508772
1099776338,258618,2.631579
1099878731,258715,2.631579
1099981139,258818,1.754386
1100083531,258928,2.631579
1097728338,256565,2.631579
1097830730,256678,0.877193
1097933138,256769,0.877193
1098035530,256872,2.631579
1098138351,256988,3.508772
1098241247,257078,1.754386
1098343868,257180,3.508772
1098446288,257298,2.631579
1098547539,257388,1.754386
1098649930,257486,4.385965
1098752338,257589,0.877193
1098854730,257698,5.263158
1098957138,257793,3.508772
1099059531,257896,2.631579
1099161940,258008,0.000000
1099264331,258101,3.508772
1099366740,258203,2.631579
1099469133,258318,0.000000
1099571538,258408,2.631579
1099673931,258510,3.508772
1099776338,258618,2.631579
1099878731,258715,2.631579
1099981139,258818,1.754386
1100083531,258928,2.631579
1106841931,265679,3.508772
1107048791,265886,0.877193
1107251530,266089,0.877193
1107354607,266191,2.631579
1107456669,266308,4.385965
1107559830,266398,2.631579
1107661633,266499,4.385965
1107763544,266600,0.877193
1107865933,266708,1.754386
1107968339,266805,3.508772
1108070730,266908,1.754386
1108173139,267018,2.631579
1108275530,267113,3.508772
1108377938,267215,3.508772
1108480331,267328,2.631579
1108582739,267420,4.385965
1108992339,267830,5.263158
1109094731,267932,1.754386
1109299530,268137,3.508772
1109401939,268239,2.631579
1109504331,268348,4.385965
1109606739,268444,2.631579
1109709131,268546,0.877193
1109811539,268658,1.754386
1109913931,268751,0.877193
1110016339,268853,1.754386
1107865933,266708,1.754386
1107968339,266805,3.508772
1108070730,266908,1.754386
1108173139,267018,2.631579
1108275530,267113,3.508772
1108377938,267215,3.508772
1108480331,267328,2.631579
1108582739,267420,4.385965
1108992339,267830,5.263158
1109094731,267932,1.754386
1109299530,268137,3.508772
1109401939,268239,2.631579
1109504331,268348,4.385965
1109606739,268444,2.631579
1109709131,268546,0.877193
1109811539,268658,1.754386
1109913931,268751,0.877193
1110016339,268853,1.754386
1116774738,275628,3.508772
1116877418,275718,1.754386
1116979541,275817,3.508772
1117081930,275920,1.754386
1117184339,276028,3.508772
1117286731,276124,2.631579
1117389139,276227,2.631579
1117491531,276338,3.508772
1117593940,276432,0.000000
1117696331,276534,1.754386
1117798738,276648,1.754386
1117901130,276739,0.000000
1118003539,276842,1.754386
1118105931,276958,2.631579
1118208339,277048,0.000000
1118310733,277149,0.000000
1118413138,277251,3.508772
1118515531,277358,0.000000
1118617939,277456,1.754386
1118720330,277558,2.631579
1118822739,277668,1.754386
1118925131,277763,2.631579
1119027539,277865,4.385965
1119129930,277978,2.631579
1119232338,278070,3.508772
1119334734,278173,0.000000
1119437139,278288,0.877193
1119539530,278378,1.754386
1119641938,278480,0.000000
1119744330,278598,0.000000
1119950372,278798,1.754386
1120051539,278889,1.754386
1118515531,277358,0.000000
1118617939,277456,1.754386
1118720330,277558,2.631579
1118822739,277668,1.754386
1118925131,277763,2.631579
1119027539,277865,4.385965
1119129930,277978,2.631579
1119232338,278070,3.508772
1119334734,278173,0.000000
1119437139,278288,0.877193
1119539530,278378,1.754386
1119641938,278480,0.000000
1119744330,278598,0.000000
1119950372,278798,1.754386
1120051539,278889,1.754386
1126809938,285649,2.631579
1126912331,285758,0.000000
1127014739,285854,2.631579
1127117131,285968,1.754386
1127219539,286058,0.000000
1127322077,286161,0.877193
1127424339,286268,1.754386
1127526731,286365,2.631579
1127629164,286468,2.631579
1127731813,286578,0.877193
1127854378,286708,2.631579
1127936330,286775,0.000000
1128038738,286888,1.754386
1128141132,286980,0.877193
1128243541,287082,2.631579
1128347226,287198,1.754386
1128448340,287289,0.877193
1128550872,287390,2.631579
1128655017,287494,4.385965
1128858013,287697,2.631579
1128960834,287809,2.631579
1129062739,287902,1.754386
1129165131,288004,5.263158
1129181078,288039,3.508772
1129183667,288046,1.754386
1129189327,288053,0.877193
1129270098,288109,3.508772
1129369932,288209,1.754386
1129472339,288319,1.754386
1129574730,288414,2.631579
1129677138,288516,0.000000
1129779530,288629,2.631579
1129881939,288721,1.754386
1129984330,288823,2.631579
1130086739,288939,0.000000
1129062739,287902,1.754386
1129165131,288004,5.263158
1129181078,288039,3.508772
1129183667,288046,1.754386
1129189327,288053,0.877193
1129270098,288109,3.508772
1129369932,288209,1.754386
1129472339,288319,1.754386
1129574730,288414,2.631579
1129677138,288516,0.000000
1129779530,288629,2.631579
1129881939,288721,1.754386
1129984330,288823,2.631579
1130086739,288939,0.000000
1136845138,295685,3.508772
1136947530,295787,3.508772
1137049940,295899,2.631579
1137152331,295992,1.754386
1137254740,296094,2.631579
1137357131,296209,0.877193
1137459539,296299,3.508772
1137561931,296402,2.631579
1137664338,296519,2.631579
1137766731,296609,0.000000
1137869139,296709,1.754386
1137971531,296819,0.000000
1138073939,296913,3.508772
1138176729,297029,2.631579
1138278738,297119,3.508772
1138381144,297221,2.631579
1138483538,297339,4.385965
1138585931,297429,0.877193
1138688338,297528,1.754386
1138790731,297631,2.631579
1138893138,297739,3.508772
1138995533,297835,3.508772
1139097939,297938,3.508772
1139200330,298049,3.508772
1139302739,298142,4.385965
1139405700,298245,1.754386
1139507539,298359,0.877193
1139609933,298450,2.631579
1139616007,298457,0.877193
1139618597,298464,2.631579
1139621184,298471,3.508772
1139623743,298478,0.877193
1139713295,298553,3.508772
1139814730,298654,2.631579
1139917381,298769,1.754386
1140019531,298860,1.754386
1138790731,297631,2.631579
1138893138,297739,3.508772
1138995533,297835,3.508772
1139097939,297938,3.508772
1139200330,298049,3.508772
1139302739,298142,4.385965
1139405700,298245,1.754386
1139507539,298359,0.877193
1139609933,298450,2.631579
1139616007,298457,0.877193
1139618597,298464,2.631579
1139621184,298471,3.508772
1139623743,298478,0.877193
1139713295,298553,3.508772
1139814730,298654,2.631579
1139917381,298769,1.754386
1140019531,298860,1.754386
1146777930,305618,2.631579
1146880338,305729,4.385965
1146982731,305823,3.508772
1147085138,305926,0.877193
1147187532,306039,2.631579
1147289938,306130,3.508772
1147392331,306233,0.000000
1147494741,306335,2.631579
1147597130,306439,0.877193
1147699539,306540,1.754386
1147803587,306659,2.631579
1147904339,306749,2.631579
1148006730,306847,3.508772
1148109140,306949,4.385965
1148211531,307059,2.631579
1148313938,307154,5.263158
1148416330,307257,1.754386
1148518738,307369,2.631579
1148621185,307462,2.631579
1148725518,307566,1.754386
1148826793,307679,0.000000
1148928340,307769,0.877193
1149031498,307872,2.631579
1149133139,307989,0.877193
1149235532,308079,0.000000
1149337939,308179,1.754386
1149440331,308281,1.754386
1149542741,308389,2.631579
1149645130,308486,0.877193
1149747538,308588,0.000000
1149849931,308699,2.631579
1149952339,308793,1.754386
1150054733,308895,1.754386
1148725518,307566,1.754386
1148826793,307679,0.000000
1148928340,307769,0.877193
1149031498,307872,2.631579
1149133139,307989,0.877193
1149235532,308079,0.000000
1149337939,308179,1.754386
1149440331,308281,1.754386
1149542741,308389,2.631579
1149645130,308486,0.877193
1149747538,308588,0.000000
1149849931,308699,2.631579
1149952339,308793,1.754386
1150054733,308895,1.754386
1156817802,315659,2.631579
1156915540,315757,1.754386
1157017933,315859,2.631579
1157120340,315969,1.754386
1157222730,316064,2.631579
1157325138,316166,4.385965
1157427531,316279,0.877193
1157529939,316371,0.877193
1157632331,316474,6.140351
1157734738,316589,2.631579
1157837131,316679,2.631579
1157939539,316781,0.877193
1158042855,316899,2.631579
1158045011,316906,1.754386
1158053124,316914,3.508772
1158055683,316921,2.631579
1158144339,316986,0.877193
1158246732,317099,1.754386
1158349139,317190,0.000000
1158452386,317294,0.000000
1158553938,317409,1.754386
1158656331,317499,2.631579
1158758765,317600,0.000000
1158861131,317702,0.877193
1158963538,317809,0.877193
1159065930,317907,4.385965
1159168338,318010,0.877193
1159270731,318119,2.631579
1159373140,318215,0.000000
1159475537,318317,2.631579
1159577939,318429,1.754386
1159680330,318522,0.877193
1159782738,318624,0.877193
1159885461,318739,2.631579
1159987540,318829,4.385965
1160089930,318931,1.754386
1158452386,317294,0.000000
1158553938,317409,1.754386
1158656331,317499,2.631579
1158758765,317600,0.000000
1158861131,317702,0.877193
1158963538,317809,0.877193
1159065930,317907,4.385965
1159168338,318010,0.877193
1159270731,318119,2.631579
1159373140,318215,0.000000
1159475537,318317,2.631579
1159577939,318429,1.754386
1159680330,318522,0.877193
1159782738,318624,0.877193
1159885461,318739,2.631579
1159987540,318829,4.385965
1160089930,318931,1.754386
1166848331,325690,2.631579
1166950739,325799,1.754386
1167053601,325896,3.508772
1167155539,325997,3.508772
1167204920,326048,1.754386
1167257933,326100,3.508772
1167360505,326209,3.508772
1167462732,326305,2.631579
1167565138,326407,0.877193
1167668025,326519,4.385965
1167769938,326612,1.754386
1167872330,326714,1.754386
1167974740,326830,1.754386
1168077131,326919,2.631579
1168179539,327022,1.754386
1168281931,327140,0.877193
1168384339,327230,2.631579
1168486751,327329,3.508772
1168589139,327431,3.508772
1168691530,327540,2.631579
1168793939,327636,0.877193
1168896332,327738,0.000000
1168998738,327850,0.877193
1169101131,327943,2.631579
1169203538,328046,0.000000
1169305930,328160,1.754386
1169408338,328251,2.631579
1169510731,328353,1.754386
1169613138,328470,0.877193
1169715531,328560,0.877193
1169817939,328660,0.000000
1169920332,328763,1.754386
1170022739,328870,3.508772
1169817939,328660,0.000000
1169920332,328763,1.754386
1170022739,328870,3.508772
1176883532,335726,0.877193
1176985938,335840,0.877193
1177088331,335931,0.000000
1177192509,336050,0.000000
1177204371,336057,0.877193
1177206958,336064,0.877193
1177209509,336071,2.631579
1177212071,336078,3.508772
1177293131,336136,2.631579
1177395539,336250,3.508772
1177497931,336341,2.631579
1177600339,336443,1.754386
1177702731,336560,0.000000
1177805139,336648,1.754386
1177907531,336750,0.877193
1178009941,336860,2.631579
1178112331,336955,0.877193
1178214738,337058,2.631579
1178317131,337170,1.754386
1178419538,337263,3.508772
1178466219,337310,0.000000
1178484458,337328,4.385965
1178521931,337365,0.877193
1178624340,337467,3.508772
1178726730,337580,2.631579
1178829340,337673,0.877193
1178931530,337775,1.754386
1179033938,337890,4.385965
1179136331,337980,3.508772
1179238739,338082,0.877193
1179341131,338184,3.508772
1179443541,338290,0.877193
1179545931,338389,3.508772
1179596294,338440,4.385965
1179598852,338447,2.631579
1179601430,338454,6.140351
1179603992,338461,5.263158
1179648340,338500,2.631579
1179750731,338594,1.754386
1179853138,338696,2.631579
1179892585,338736,0.877193
1179895146,338744,0.877193
1179897714,338751,3.508772
1179900281,338758,1.754386
1179902868,338765,2.631579
1179955667,338799,2.631579
1180059462,338910,2.631579
1179601430,338454,6.140351
1179603992,338461,5.263158
1179648340,338500,2.631579
1179750731,338594,1.754386
1179853138,338696,2.631579
1179892585,338736,0.877193
1179895146,338744,0.877193
1179897714,338751,3.508772
1179900281,338758,1.754386
1179902868,338765,2.631579
1179955667,338799,2.631579
1180059462,338910,2.631579
1186816338,345660,1.754386
1186918730,345762,0.877193
1187021139,345870,3.508772
1187123531,345968,2.631579
1187165605,346010,5.263158
1187186302,346031,2.631579
1187225939,346070,0.877193
1187328331,346172,6.140351
1187430740,346280,1.754386
1187499941,346344,5.263158
1187505603,346351,1.754386
1187508154,346358,0.877193
1187510734,346366,1.754386
1187513312,346373,3.508772
1187533131,346380,1.754386
1187635539,346479,1.754386
1187737931,346582,0.000000
1187840340,346690,5.263158
1187944871,346789,0.877193
1188250406,347110,1.754386
1188352331,347200,2.631579
1188454739,347298,3.508772
1188557130,347401,2.631579
1188659538,347510,1.754386
1188761931,347606,2.631579
1188864339,347708,4.385965
1188966730,347820,1.754386
1189069139,347913,2.631579
1189171531,348015,1.754386
1189273939,348130,0.877193
1189376333,348220,4.385965
1189478739,348323,3.508772
1189581131,348440,0.000000
1189683539,348530,3.508772
1189785931,348630,3.508772
1189888339,348732,0.000000
1189990731,348840,0.000000
1190093139,348937,1.754386
1188352331,347200,2.631579
1188454739,347298,3.508772
1188557130,347401,2.631579
1188659538,347510,1.754386
1188761931,347606,2.631579
1188864339,347708,4.385965
1188966730,347820,1.754386
1189069139,347913,2.631579
1189171531,348015,1.754386
1189273939,348130,0.877193
1189376333,348220,4.385965
1189478739,348323,3.508772
1189581131,348440,0.000000
1189683539,348530,3.508772
1189785931,348630,3.508772
1189888339,348732,0.000000
1189990731,348840,0.000000
1190093139,348937,1.754386
1196851539,355696,0.877193
1196953931,355810,3.508772
1197056338,355901,1.754386
1197158732,356003,0.877193
1197261139,356120,1.754386
1197363531,356210,1.754386
1197465938,356310,0.877193
1197568333,356413,0.877193
1197670738,356520,3.508772
1197773265,356618,3.508772
1197875543,356720,2.631579
1197977930,356830,0.877193
1198080338,356925,1.754386
1198182730,357028,2.631579
1198285139,357140,4.385965
1198387532,357232,1.754386
1198489939,357335,0.877193
1198592331,357450,3.508772
1198694739,357540,14.035088
1198797133,357642,2.631579
1198899540,357760,4.385965
1199001931,357850,3.508772
1199104338,357949,2.631579
1199206732,358051,2.631579
1199309139,358160,2.631579
1199411531,358256,0.877193
1199513938,358359,2.631579
1199616331,358470,3.508772
1199718739,358563,3.508772
1199821131,358666,0.000000
1199923539,358780,1.754386
1200025933,358871,1.754386
1198797133,357642,2.631579
1198899540,357760,4.385965
1199001931,357850,3.508772
1199104338,357949,2.631579
1199206732,358051,2.631579
1199309139,358160,2.631579
1199411531,358256,0.877193
1199513938,358359,2.631579
1199616331,358470,3.508772
1199718739,358563,3.508772
1199821131,358666,0.000000
1199923539,358780,1.754386
1200025933,358871,1.754386
1206886739,365732,0.000000
1206989131,365840,2.631579
1207091541,365937,1.754386
1207193930,366039,3.508772
1207296341,366150,1.754386
1207398730,366244,0.877193
1207501140,366346,0.877193
1207603530,366460,2.631579
1207705939,366551,3.508772
1207808331,366654,3.508772
1207910806,366770,1.754386
1208013131,366860,2.631579
1208115608,366961,3.508772
1208217930,367063,0.877193
1208320339,367170,0.877193
1208422733,367268,0.877193
1208525139,367371,1.754386
1208627530,367480,0.000000
1208729939,367576,1.754386
1208832331,367678,0.877193
1208934740,367790,0.877193
1209037133,367883,5.263158
1209139539,367985,0.877193
1209241931,368100,3.508772
1209344344,368190,1.754386
1209357405,368203,3.508772
1209360254,368210,4.385965
1209362832,368218,3.508772
1209365391,368225,2.631579
1209367943,368232,3.508772
1209446731,368292,0.877193
1209550751,368396,0.000000
1209652274,368510,4.385965
1209755668,368601,1.754386
1209858259,368704,3.508772
1209960116,368820,4.385965
1210061185,368910,2.631579
1208934740,367790,0.877193
1209037133,367883,5.263158
1209139539,367985,0.877193
1209241931,368100,3.508772
1209344344,368190,1.754386
1209357405,368203,3.508772
1209360254,368210,4.385965
1209362832,368218,3.508772
1209365391,368225,2.631579
1209367943,368232,3.508772
1209446731,368292,0.877193
1209550751,368396,0.000000
1209652274,368510,4.385965
1209755668,368601,1.754386
1209858259,368704,3.508772
1209960116,368820,4.385965
1210061185,368910,2.631579
1216819530,375666,2.631579
1216923930,375770,0.000000
1217025889,375872,0.000000
1217128363,375980,3.508772
1217229668,376076,0.877193
1217331539,376178,4.385965
1217434123,376290,0.877193
1217536339,376383,3.508772
1217638731,376485,1.754386
1217741139,376600,0.000000
1217843533,376690,6.140351
1217945983,376792,0.000000
1218048331,376900,1.754386
1218150738,376997,3.508772
1218255357,377102,2.631579
1218355540,377210,2.631579
1218457931,377304,2.631579
1218560339,377407,2.631579
1218662730,377520,0.000000
1218765138,377612,0.877193
1218867531,377714,4.385965
1218969939,377820,0.877193
1219072331,377919,4.385965
1219174739,378021,0.000000
1219277131,378130,0.000000
1219379538,378226,3.508772
1219481931,378328,0.877193
1219584339,378440,5.263158
1219687856,378534,3.508772
1219789138,378636,2.631579
1219891531,378750,0.877193
1219993939,378840,0.877193
1220096332,378943,3.508772
1218355540,377210,2.631579
1218457931,377304,2.631579
1218560339,377407,2.631579
1218662730,377520,0.000000
1218765138,377612,0.877193
1218867531,377714,4.385965
1218969939,377820,0.877193
1219072331,377919,4.385965
1219174739,378021,0.000000
1219277131,378130,0.000000
1219379538,378226,3.508772
1219481931,378328,0.877193
1219584339,378440,5.263158
1219687856,378534,3.508772
1219789138,378636,2.631579
1219891531,378750,0.877193
1219993939,378840,0.877193
1220096332,378943,3.508772
1226854730,385702,2.631579
1226957139,385811,0.877193
1227059531,385907,0.000000
1227161939,386009,3.508772
1227264332,386121,0.877193
1227366739,386214,0.877193
1227469131,386316,4.385965
1227571539,386431,3.508772
1227673932,386521,2.631579
1227776342,386623,1.754386
1227880576,386741,3.508772
1227981139,386831,1.754386
1228083531,386931,2.631579
1228185939,387033,0.877193
1228288331,387141,0.000000
1228390738,387238,0.000000
1228493130,387341,0.877193
1228595539,387451,0.877193
1228697931,387545,3.508772
1228800341,387648,3.508772
1228902730,387761,3.508772
1229005138,387852,1.754386
1229107532,387955,0.877193
1229209940,388071,4.385965
1229312331,388161,0.877193
1229414738,388262,0.877193
1229517131,388381,1.754386
1229619538,388471,2.631579
1229721931,388569,3.508772
1229824339,388672,2.631579
1229926778,388781,0.000000
1230029138,388876,2.631579
1228697931,387545,3.508772
1228800341,387648,3.508772
1228902730,387761,3.508772
1229005138,387852,1.754386
1229107532,387955,0.877193
1229209940,388071,4.385965
1229312331,388161,0.877193
1229414738,388262,0.877193
1229517131,388381,1.754386
1229619538,388471,2.631579
1229721931,388569,3.508772
1229824339,388672,2.631579
1229926778,388781,0.000000
1230029138,388876,2.631579
1236787541,395651,4.385965
1236889930,395741,4.385965
1236992338,395840,2.631579
1237094731,395951,5.263158
1237197138,396045,3.508772
1237299531,396147,4.385965
1237401939,396261,1.754386
1237504330,396352,1.754386
1237606738,396455,0.877193
1237709131,396571,1.754386
1237811538,396661,0.877193
1237913930,396762,3.508772
1238016338,396881,2.631579
1238118730,396971,4.385965
1238221139,397069,4.385965
1238324096,397172,0.000000
1238427414,397281,3.508772
1238528331,397376,5.263158
1238630827,397479,2.631579
1238733327,397591,1.754386
1238835547,397683,3.508772
1238937931,397786,1.754386
1239040338,397901,0.877193
1239142733,397991,1.754386
1239245140,398093,0.877193
1239347532,398211,3.508772
1239427915,398277,1.754386
1239433199,398284,3.508772
1239439734,398291,2.631579
1239452241,398300,3.508772
1239552331,398401,2.631579
1239654739,398503,1.754386
1239757131,398611,4.385965
1239859541,398708,1.754386
1239961931,398810,0.000000
1240064339,398913,6.140351
1238630827,397479,2.631579
1238733327,397591,1.754386
1238835547,397683,3.508772
1238937931,397786,1.754386
1239040338,397901,0.877193
1239142733,397991,1.754386
1239245140,398093,0.877193
1239347532,398211,3.508772
1239427915,398277,1.754386
1239433199,398284,3.508772
1239439734,398291,2.631579
1239452241,398300,3.508772
1239552331,398401,2.631579
1239654739,398503,1.754386
1239757131,398611,4.385965
1239859541,398708,1.754386
1239961931,398810,0.000000
1240064339,398913,6.140351
1246925131,405774,3.508772
1247027539,405891,0.000000
1247129932,405981,2.631579
1247234960,406084,3.508772
1247334731,406183,0.877193
1247437138,406291,1.754386
1247539530,406388,1.754386
1247641939,406491,3.508772
1247744331,406601,1.754386
1247846739,406695,1.754386
1247949866,406799,5.263158
1248051539,406911,1.754386
1248153930,407003,2.631579
1248256339,407105,5.263158
1248358731,407221,0.000000
1248462189,407311,1.754386
1248563531,407412,0.000000
1248665938,407521,0.877193
1248768330,407617,0.877193
1248870739,407720,3.508772
1248973131,407831,3.508772
1249075539,407925,0.877193
1249177931,408027,3.508772
1249282417,408141,5.263158
1249382731,408232,2.631579
1249485138,408334,1.754386
1249589337,408451,0.877193
1249690358,408541,0.000000
1249794364,408643,0.000000
1249895449,408744,3.508772
1249997160,408851,3.508772
1250099538,408948,0.877193
1248256339,407105,5.263158
1248358731,407221,0.000000
1248462189,407311,1.754386
1248563531,407412,0.000000
1248665938,407521,0.877193
1248768330,407617,0.877193
1248870739,407720,3.508772
1248973131,407831,3.508772
1249075539,407925,0.877193
1249177931,408027,3.508772
1249282417,408141,5.263158
1249382731,408232,2.631579
1249485138,408334,1.754386
1249589337,408451,0.877193
1249690358,408541,0.000000
1249794364,408643,0.000000
1249895449,408744,3.508772
1249997160,408851,3.508772
1250099538,408948,0.877193
1256857940,415711,1.754386
1256960330,415810,1.754386
1257062800,415913,1.754386
1257165130,416021,3.508772
1257267538,416117,1.754386
1257370541,416220,1.754386
1257472339,416331,2.631579
1257574735,416424,5.263158
1257678175,416528,1.754386
1257782191,416641,0.877193
1257882261,416732,0.877193
1257984333,416834,4.385965
1258086738,416941,0.000000
1258189132,417039,4.385965
1258291539,417151,2.631579
1258393930,417244,0.877193
1258509151,417371,2.631579
1258599730,417461,0.000000
1258701990,417552,1.754386
1258803608,417653,3.508772
1258907099,417771,2.631579
1259008431,417858,4.385965
1259213534,418064,0.877193
1259315555,418165,5.263158
1259417930,418281,2.631579
1259520338,418371,1.754386
1259624151,418474,3.508772
1259725139,418591,1.754386
1259827532,418681,0.877193
1259931277,418781,5.263158
1260032331,418882,3.508772
1258509151,417371,2.631579
1258599730,417461,0.000000
1258701990,417552,1.754386
1258803608,417653,3.508772
1258907099,417771,2.631579
1259008431,417858,4.385965
1259213534,418064,0.877193
1259315555,418165,5.263158
1259417930,418281,2.631579
1259520338,418371,1.754386
1259624151,418474,3.508772
1259725139,418591,1.754386
1259827532,418681,0.877193
1259931277,418781,5.263158
1260032331,418882,3.508772
1266791573,425642,1.754386
1266893887,425744,0.877193
1266995554,425852,2.631579
1267097940,425948,0.877193
1267200330,426051,3.508772
1267271364,426123,0.000000
1267284252,426135,1.754386
1267302739,426153,4.385965
1267405131,426262,1.754386
1267507916,426358,3.508772
1267609931,426460,2.631579
1267712391,426572,4.385965
1267814877,426665,1.754386
1267917139,426767,4.385965
1268019530,426882,3.508772
1268121938,426972,3.508772
1268224331,427075,5.263158
1268326739,427192,0.000000
1268429130,427282,3.508772
1268531539,427384,3.508772
1268633931,427484,0.000000
1268736338,427592,0.877193
1268838731,427690,2.631579
1268941139,427792,2.631579
1269043533,427902,0.877193
1269145939,427997,2.631579
1269248921,428099,0.877193
1269353509,428212,0.000000
1269453131,428304,3.508772
1269555539,428406,1.754386
1269657931,428522,4.385965
1269760339,428612,3.508772
1269862731,428713,2.631579
1269965138,428832,3.508772
1270067811,428922,2.631579
1268326739,427192,0.000000
1268429130,427282,3.508772
1268531539,427384,3.508772
1268633931,427484,0.000000
1268736338,427592,0.877193
1268838731,427690,2.631579
1268941139,427792,2.631579
1269043533,427902,0.877193
1269145939,427997,2.631579
1269248921,428099,0.877193
1269353509,428212,0.000000
1269453131,428304,3.508772
1269555539,428406,1.754386
1269657931,428522,4.385965
1269760339,428612,3.508772
1269862731,428713,2.631579
1269965138,428832,3.508772
1270067811,428922,2.631579
1276825931,435677,2.631579
1276928338,435792,3.508772
1277030732,435882,2.631579
1277133139,435984,1.754386
1277235531,436102,1.754386
1277337939,436192,5.263158
1277440335,436291,1.754386
1277543265,436395,1.754386
1277645130,436502,3.508772
1277747539,436599,2.631579
1277849930,436701,0.000000
1277952339,436812,1.754386
1278054730,436906,3.508772
1278157138,437009,2.631579
1278259531,437122,0.000000
1278361939,437213,0.877193
1278464331,437316,0.877193
1278567054,437432,1.754386
1278669131,437522,1.754386
1278771539,437623,1.754386
1278873981,437726,3.508772
1278976339,437832,0.000000
1279078731,437930,16.666666
1279181138,438033,3.508772
1279283530,438142,3.508772
1279385939,438237,3.508772
1279489131,438341,6.140351
1279592573,438452,1.754386
1279693131,438545,1.754386
1279795539,438647,2.631579
1279897931,438762,0.000000
1280000339,438852,1.754386
1278567054,437432,1.754386
1278669131,437522,1.754386
1278771539,437623,1.754386
1278873981,437726,3.508772
1278976339,437832,0.000000
1279078731,437930,16.666666
1279181138,438033,3.508772
1279283530,438142,3.508772
1279385939,438237,3.508772
1279489131,438341,6.140351
1279592573,438452,1.754386
1279693131,438545,1.754386
1279795539,438647,2.631579
1279897931,438762,0.000000
1280000339,438852,1.754386
1286758738,445611,0.877193
1286861131,445722,3.508772
1286963618,445816,3.508772
1287065930,445918,2.631579
1287168339,446032,0.000000
1287270731,446123,4.385965
1287373139,446225,4.385965
1287475530,446332,0.877193
1287577986,446430,2.631579
1287680392,446533,0.877193
1287782780,446642,0.877193
1287885130,446737,1.754386
1287987538,446840,5.263158
1288089932,446952,0.877193
1288192339,447045,0.000000
1288294731,447147,0.877193
1288397138,447262,1.754386
1288499531,447352,3.508772
1288601939,447454,2.631579
1288704331,447572,1.754386
1288806739,447662,3.508772
1288909131,447761,0.000000
1289011539,447864,6.140351
1289114249,447972,0.877193
