Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
321,744.7368,591.3043,636.8421,1617.1516,1144.4831
322,751.7543,597.3912,640.3508,1622.2963,1154.1491
323,751.7543,595.6521,635.0877,1627.4156,1150.3358
324,754.3859,599.1304,641.2280,1632.5369,1157.2506
325,753.5087,601.7391,640.3508,1637.6535,1157.5468
326,754.3859,605.2174,642.1052,1642.7781,1160.8985
327,754.3859,600.8695,639.4736,1647.8995,1157.1815
328,753.5087,600.0000,638.5964,1653.0356,1155.6733
329,754.3859,600.0000,635.0877,1658.1456,1154.3112
330,746.4912,589.5652,631.5789,1663.2529,1141.8092
331,737.7192,589.5652,639.4736,1668.3862,1140.5014
332,740.3508,592.1738,628.9473,1673.5092,1137.7012
333,749.1228,592.1738,626.3157,1678.6308,1141.9835
334,754.3859,593.9130,624.5614,1683.7484,1145.3854
335,753.5087,593.9130,628.9473,1688.8725,1147.2066
336,746.4912,596.5217,634.2105,1694.0084,1146.8697
337,750.8771,596.5217,634.2105,1699.1357,1149.7293
338,752.6315,597.3912,638.5964,1704.2674,1153.7487
339,745.6140,597.3912,632.4561,1709.3997,1145.7824
340,753.5087,598.2608,639.4736,1714.5222,1155.2567
341,757.8947,598.2608,639.4736,1719.6436,1158.1221
342,755.2631,600.8695,644.7368,1724.7661,1160.6689
343,753.5087,598.2608,640.3508,1729.8929,1155.7425
344,752.6315,600.8695,638.5964,1735.0262,1155.5535
345,751.7543,599.1304,638.5964,1740.1579,1154.0786
346,755.2631,597.3912,639.4736,1745.2962,1155.9521
347,759.6491,597.3912,635.9649,1750.4176,1156.8900
348,755.2631,601.7391,640.3508,1755.5427,1158.6896
349,760.5263,597.3912,640.3508,1760.6657,1159.8818
350,755.2631,601.7391,634.2105,1765.7877,1155.3074
351,760.5263,599.1304,633.3333,1770.9096,1156.9219
352,757.8947,597.3912,634.2105,1776.0429,1154.7742
353,751.7543,600.8695,633.3333,1781.1729,1152.0806
354,757.0175,597.3912,635.9649,1786.3153,1155.1636
355,753.5087,605.2174,629.8245,1791.4310,1153.5781
356,761.4035,601.7391,633.3333,1796.5551,1158.8513
357,750.8771,606.0869,637.7192,1801.6799,1156.6519
358,750.8771,597.3912,631.5789,1806.8006,1148.7318
359,750.8771,600.0000,635.9649,1811.9367,1152.5050
360,736.8421,600.0000,635.0877,1817.0554,1142.9228
361,726.3157,595.6521,631.5789,1822.1643,1131.9134
362,736.8421,600.0000,639.4736,1827.3109,1145.3658
363,771.0526,605.2174,642.1052,1832.4146,1171.7974
364,764.9122,603.4782,639.4736,1837.5301,1165.4197
365,758.7719,606.0869,641.2280,1842.6569,1163.7222
366,756.1403,605.2174,640.3508,1847.7769,1161.0709
367,756.1403,599.1304,635.0877,1852.8934,1155.0073
368,760.5263,603.4782,639.4736,1858.0125,1162.5458
369,760.5263,605.2174,634.2105,1863.1427,1160.5650
370,750.8771,600.0000,641.2280,1868.2744,1155.4177
371,747.3684,599.1304,640.3508,1873.3886,1152.2005
372,744.7368,600.8695,644.7368,1878.5052,1153.8469
373,753.5087,600.0000,642.9824,1883.6320,1158.1027
374,750.8771,600.8695,646.4912,1888.7329,1158.7974
375,746.4912,599.1304,646.4912,1893.8608,1155.0572
376,749.1228,600.0000,641.2280,1898.9892,1154.2783
377,753.5087,596.5217,634.2105,1904.1025,1151.4498
378,744.7368,602.6087,649.1228,1909.2315,1157.2081
379,757.0175,599.1304,653.5087,1914.3623,1165.8072
380,763.1578,593.9130,646.4912,1919.4771,1163.2254
381,759.6491,596.5217,652.6315,1924.5989,1165.6899
382,763.1578,598.2608,638.5964,1929.7232,1161.0906
383,722.8070,560.8695,670.1754,1934.8395,1134.0898
384,807.8947,593.9130,649.1228,1939.9746,1194.4819
385,764.9122,595.6521,656.1403,1945.1107,1170.6462
386,776.3157,593.0434,638.5964,1950.2445,1167.1213
387,770.1754,595.6521,647.3684,1955.3691,1169.2124
388,780.7017,602.6087,648.2456,1960.4893,1180.1927
389,772.8070,605.2174,643.8596,1965.6113,1173.9139
390,772.8070,604.3478,640.3508,1970.7375,1171.5444
391,766.6666,603.4782,635.0877,1975.8599,1164.1735
392,764.9122,602.6087,630.7017,1980.9924,1160.1779
393,753.5087,601.7391,634.2105,1986.1287,1154.1613
394,746.4912,602.6087,632.4561,1991.2598,1149.0809
395,746.4912,605.2174,631.5789,1996.3916,1149.9692
396,751.7543,605.2174,631.5789,2001.5162,1153.3927
397,754.3859,602.6087,633.3333,2006.6391,1154.7062
398,750.8771,605.2174,634.2105,2011.7628,1154.2650
399,746.4912,608.6956,634.2105,2016.8852,1153.2486
400,751.7543,602.6087,639.4736,2022.0174,1156.3730
401,761.4035,604.3478,636.8421,2027.1497,1162.1270
402,763.1578,606.0869,641.2280,2032.2918,1166.5867
